participant_id,player_alive,group_avg_contribution,player_contribution,round_number,gender,age,treatment
78,1,5.8824,10,14,F,30,PGG_HM
79,0,5.8824,0,14,F,24,PGG_HM
80,1,5.8824,10,14,M,24,PGG_HM
81,1,5.8824,4,14,F,21,PGG_HM
82,0,5.8824,0,14,M,25,PGG_HM
83,1,5.8824,10,14,F,50,PGG_HM
84,1,5.8824,0,14,M,41,PGG_HM
85,0,5.8824,0,14,F,30,PGG_HM
86,1,5.8824,4,14,F,25,PGG_HM
87,1,5.8824,6,14,M,56,PGG_HM
88,0,5.8824,0,14,M,28,PGG_HM
89,1,5.8824,8,14,M,24,PGG_HM
90,1,5.8824,0,14,M,25,PGG_HM
91,0,5.8824,0,14,F,24,PGG_HM
92,0,5.8824,0,14,F,22,PGG_HM
93,1,5.8824,10,14,F,21,PGG_HM
94,1,5.8824,6,14,F,24,PGG_HM
95,1,5.8824,6,14,M,36,PGG_HM
96,1,5.8824,0,14,F,22,PGG_HM
97,0,5.8824,0,14,M,20,PGG_HM
98,0,5.8824,0,14,F,29,PGG_HM
99,1,5.8824,6,14,F,38,PGG_HM
100,1,5.8824,8,14,M,22,PGG_HM
101,1,5.8824,6,14,M,57,PGG_HM
,,,,,,,
1,1,5.0732,6,1,F,32,PGG_HM2
2,1,5.0732,2,1,F,22,PGG_HM2
3,1,5.0732,10,1,M,42,PGG_HM2
4,1,5.0732,4,1,M,21,PGG_HM2
5,0,5.0732,0,1,M,19,PGG_HM2
6,1,5.0732,0,1,M,23,PGG_HM2
7,0,5.0732,0,1,M,18,PGG_HM2
8,1,5.0732,0,1,F,47,PGG_HM2
9,0,5.0732,1,1,M,38,PGG_HM2
10,1,5.0732,4,1,M,25,PGG_HM2
11,0,5.0732,1,1,F,48,PGG_HM2
12,1,5.0732,6,1,F,21,PGG_HM2
13,1,5.0732,4,1,M,21,PGG_HM2
14,1,5.0732,0,1,F,23,PGG_HM2
15,1,5.0732,2,1,F,31,PGG_HM2
16,1,5.0732,6,1,M,18,PGG_HM2
17,1,5.0732,4,1,M,22,PGG_HM2
18,1,5.0732,6,1,M,19,PGG_HM2
19,1,5.0732,6,1,F,55,PGG_HM2
20,1,5.0732,6,1,F,32,PGG_HM2
21,1,5.0732,4,1,M,22,PGG_HM2
22,1,5.0732,0,1,F,18,PGG_HM2
23,1,5.0732,6,1,M,19,PGG_HM2
24,1,5.0732,2,1,F,20,PGG_HM2
25,1,5.0732,6,1,M,29,PGG_HM2
26,0,5.0732,0,1,F,21,PGG_HM2
27,1,5.0732,4,1,F,21,PGG_HM2
28,1,5.0732,8,1,M,50,PGG_HM2
29,0,5.0732,0,1,F,19,PGG_HM2
30,1,5.0732,10,1,F,24,PGG_HM2
31,1,5.0732,2,1,F,20,PGG_HM2
32,1,5.0732,4,1,M,28,PGG_HM2
33,0,5.0732,0,1,F,37,PGG_HM2
34,1,5.0732,0,1,F,30,PGG_HM2
35,1,5.0732,6,1,F,53,PGG_HM2
36,1,5.0732,4,1,F,24,PGG_HM2
37,1,5.0732,10,1,F,31,PGG_HM2
38,1,5.0732,6,1,F,24,PGG_HM2
39,1,5.0732,10,1,F,30,PGG_HM2
40,0,5.0732,0,1,M,26,PGG_HM2
41,1,5.0732,6,1,F,44,PGG_HM2
42,0,5.0732,0,1,F,23,PGG_HM2
43,1,5.0732,2,1,M,34,PGG_HM2
44,0,5.0732,0,1,F,42,PGG_HM2
45,1,5.0732,4,1,M,21,PGG_HM2
46,1,5.0732,6,1,F,55,PGG_HM2
47,1,5.0732,0,1,F,32,PGG_HM2
48,1,5.0732,2,1,F,20,PGG_HM2
49,1,5.0732,4,1,M,19,PGG_HM2
50,1,5.0732,10,1,F,32,PGG_HM2
51,1,5.0732,2,1,F,47,PGG_HM2
52,1,5.0732,10,1,F,34,PGG_HM2
53,0,5.0732,0,1,M,33,PGG_HM2
54,1,5.0732,10,1,F,38,PGG_HM2
55,1,5.0732,6,1,F,21,PGG_HM2
56,1,5.0732,10,1,F,48,PGG_HM2
57,1,5.0732,6,1,F,23,PGG_HM2
58,1,5.0732,6,1,F,38,PGG_HM2
59,0,5.0732,0,1,F,32,PGG_HM2
60,1,5.0732,4,1,F,45,PGG_HM2
61,1,5.0732,4,1,F,64,PGG_HM2
62,1,5.0732,4,1,M,20,PGG_HM2
63,1,5.0732,6,1,F,25,PGG_HM2
64,1,5.0732,4,1,F,37,PGG_HM2
65,1,5.0732,6,1,F,39,PGG_HM2
66,1,5.0732,4,1,F,47,PGG_HM2
67,1,5.0732,6,1,M,22,PGG_HM2
68,0,5.0732,1,1,F,18,PGG_HM2
69,1,5.0732,10,1,F,18,PGG_HM2
70,1,5.0732,8,1,F,22,PGG_HM2
71,1,5.0732,2,1,M,18,PGG_HM2
72,0,5.0732,1,1,M,35,PGG_HM2
73,1,5.0732,4,1,F,21,PGG_HM2
74,0,5.0732,0,1,M,20,PGG_HM2
75,0,5.0732,0,1,M,18,PGG_HM2
76,1,5.0732,8,1,F,18,PGG_HM2
77,1,5.0732,4,1,F,19,PGG_HM2
78,0,5.0732,0,1,F,21,PGG_HM2
79,0,5.0732,0,1,F,29,PGG_HM2
80,0,5.0732,0,1,F,18,PGG_HM2
81,1,5.0732,6,1,F,20,PGG_HM2
82,1,5.0732,10,1,F,40,PGG_HM2
83,1,5.0732,2,1,M,19,PGG_HM2
84,1,5.0732,2,1,F,21,PGG_HM2
85,1,5.0732,10,1,F,26,PGG_HM2
86,1,5.0732,6,1,F,21,PGG_HM2
87,1,5.0732,4,1,F,25,PGG_HM2
88,1,5.0732,2,1,F,19,PGG_HM2
89,1,5.0732,8,1,M,18,PGG_HM2
90,1,5.0732,2,1,M,23,PGG_HM2
91,1,5.0732,4,1,M,21,PGG_HM2
92,1,5.0732,2,1,M,25,PGG_HM2
93,1,5.0732,4,1,M,55,PGG_HM2
94,1,5.0732,4,1,F,59,PGG_HM2
95,1,5.0732,4,1,F,23,PGG_HM2
96,1,5.0732,10,1,F,27,PGG_HM2
97,1,5.0732,4,1,M,24,PGG_HM2
98,1,5.0732,10,1,M,19,PGG_HM2
99,1,5.0732,4,1,F,64,PGG_HM2
100,1,5.0732,2,1,F,37,PGG_HM2
101,1,5.0732,10,1,F,43,PGG_HM2
,,,,,,,
1,1,5.6585,4,2,F,32,PGG_HM2
2,1,5.6585,2,2,F,22,PGG_HM2
3,1,5.6585,2,2,M,42,PGG_HM2
4,1,5.6585,6,2,M,21,PGG_HM2
5,0,5.6585,0,2,M,19,PGG_HM2
6,1,5.6585,0,2,M,23,PGG_HM2
7,0,5.6585,0,2,M,18,PGG_HM2
8,1,5.6585,0,2,F,47,PGG_HM2
9,0,5.6585,0,2,M,38,PGG_HM2
10,1,5.6585,4,2,M,25,PGG_HM2
11,0,5.6585,0,2,F,48,PGG_HM2
12,1,5.6585,6,2,F,21,PGG_HM2
13,1,5.6585,4,2,M,21,PGG_HM2
14,1,5.6585,0,2,F,23,PGG_HM2
15,1,5.6585,10,2,F,31,PGG_HM2
16,1,5.6585,6,2,M,18,PGG_HM2
17,1,5.6585,6,2,M,22,PGG_HM2
18,1,5.6585,8,2,M,19,PGG_HM2
19,1,5.6585,6,2,F,55,PGG_HM2
20,1,5.6585,8,2,F,32,PGG_HM2
21,1,5.6585,4,2,M,22,PGG_HM2
22,1,5.6585,0,2,F,18,PGG_HM2
23,1,5.6585,6,2,M,19,PGG_HM2
24,1,5.6585,6,2,F,20,PGG_HM2
25,1,5.6585,6,2,M,29,PGG_HM2
26,0,5.6585,0,2,F,21,PGG_HM2
27,1,5.6585,4,2,F,21,PGG_HM2
28,1,5.6585,6,2,M,50,PGG_HM2
29,0,5.6585,0,2,F,19,PGG_HM2
30,1,5.6585,2,2,F,24,PGG_HM2
31,1,5.6585,6,2,F,20,PGG_HM2
32,1,5.6585,6,2,M,28,PGG_HM2
33,0,5.6585,0,2,F,37,PGG_HM2
34,1,5.6585,0,2,F,30,PGG_HM2
35,1,5.6585,4,2,F,53,PGG_HM2
36,1,5.6585,6,2,F,24,PGG_HM2
37,1,5.6585,10,2,F,31,PGG_HM2
38,1,5.6585,10,2,F,24,PGG_HM2
39,1,5.6585,10,2,F,30,PGG_HM2
40,0,5.6585,0,2,M,26,PGG_HM2
41,1,5.6585,6,2,F,44,PGG_HM2
42,0,5.6585,0,2,F,23,PGG_HM2
43,1,5.6585,6,2,M,34,PGG_HM2
44,0,5.6585,0,2,F,42,PGG_HM2
45,1,5.6585,6,2,M,21,PGG_HM2
46,1,5.6585,8,2,F,55,PGG_HM2
47,1,5.6585,0,2,F,32,PGG_HM2
48,1,5.6585,4,2,F,20,PGG_HM2
49,1,5.6585,6,2,M,19,PGG_HM2
50,1,5.6585,10,2,F,32,PGG_HM2
51,1,5.6585,10,2,F,47,PGG_HM2
52,1,5.6585,8,2,F,34,PGG_HM2
53,0,5.6585,0,2,M,33,PGG_HM2
54,1,5.6585,10,2,F,38,PGG_HM2
55,1,5.6585,6,2,F,21,PGG_HM2
56,1,5.6585,10,2,F,48,PGG_HM2
57,1,5.6585,10,2,F,23,PGG_HM2
58,1,5.6585,4,2,F,38,PGG_HM2
59,0,5.6585,0,2,F,32,PGG_HM2
60,1,5.6585,6,2,F,45,PGG_HM2
61,1,5.6585,6,2,F,64,PGG_HM2
62,1,5.6585,6,2,M,20,PGG_HM2
63,1,5.6585,8,2,F,25,PGG_HM2
64,1,5.6585,6,2,F,37,PGG_HM2
65,1,5.6585,6,2,F,39,PGG_HM2
66,1,5.6585,6,2,F,47,PGG_HM2
67,1,5.6585,4,2,M,22,PGG_HM2
68,0,5.6585,0,2,F,18,PGG_HM2
69,1,5.6585,0,2,F,18,PGG_HM2
70,1,5.6585,2,2,F,22,PGG_HM2
71,1,5.6585,4,2,M,18,PGG_HM2
72,0,5.6585,0,2,M,35,PGG_HM2
73,1,5.6585,4,2,F,21,PGG_HM2
74,0,5.6585,0,2,M,20,PGG_HM2
75,0,5.6585,0,2,M,18,PGG_HM2
76,1,5.6585,10,2,F,18,PGG_HM2
77,1,5.6585,10,2,F,19,PGG_HM2
78,0,5.6585,0,2,F,21,PGG_HM2
79,0,5.6585,0,2,F,29,PGG_HM2
80,0,5.6585,0,2,F,18,PGG_HM2
81,1,5.6585,6,2,F,20,PGG_HM2
82,1,5.6585,10,2,F,40,PGG_HM2
83,1,5.6585,4,2,M,19,PGG_HM2
84,1,5.6585,2,2,F,21,PGG_HM2
85,1,5.6585,10,2,F,26,PGG_HM2
86,1,5.6585,6,2,F,21,PGG_HM2
87,1,5.6585,6,2,F,25,PGG_HM2
88,1,5.6585,6,2,F,19,PGG_HM2
89,1,5.6585,2,2,M,18,PGG_HM2
90,1,5.6585,2,2,M,23,PGG_HM2
91,1,5.6585,6,2,M,21,PGG_HM2
92,1,5.6585,2,2,M,25,PGG_HM2
93,1,5.6585,6,2,M,55,PGG_HM2
94,1,5.6585,4,2,F,59,PGG_HM2
95,1,5.6585,6,2,F,23,PGG_HM2
96,1,5.6585,10,2,F,27,PGG_HM2
97,1,5.6585,4,2,M,24,PGG_HM2
98,1,5.6585,10,2,M,19,PGG_HM2
99,1,5.6585,8,2,F,64,PGG_HM2
100,1,5.6585,6,2,F,37,PGG_HM2
101,1,5.6585,8,2,F,43,PGG_HM2
,,,,,,,
1,1,5.8537,6,3,F,32,PGG_HM2
2,1,5.8537,2,3,F,22,PGG_HM2
3,1,5.8537,0,3,M,42,PGG_HM2
4,1,5.8537,0,3,M,21,PGG_HM2
5,0,5.8537,0,3,M,19,PGG_HM2
6,1,5.8537,0,3,M,23,PGG_HM2
7,0,5.8537,0,3,M,18,PGG_HM2
8,1,5.8537,6,3,F,47,PGG_HM2
9,0,5.8537,0,3,M,38,PGG_HM2
10,1,5.8537,10,3,M,25,PGG_HM2
11,0,5.8537,0,3,F,48,PGG_HM2
12,1,5.8537,6,3,F,21,PGG_HM2
13,1,5.8537,6,3,M,21,PGG_HM2
14,1,5.8537,0,3,F,23,PGG_HM2
15,1,5.8537,8,3,F,31,PGG_HM2
16,1,5.8537,4,3,M,18,PGG_HM2
17,1,5.8537,10,3,M,22,PGG_HM2
18,1,5.8537,8,3,M,19,PGG_HM2
19,1,5.8537,8,3,F,55,PGG_HM2
20,1,5.8537,8,3,F,32,PGG_HM2
21,1,5.8537,0,3,M,22,PGG_HM2
22,1,5.8537,0,3,F,18,PGG_HM2
23,1,5.8537,4,3,M,19,PGG_HM2
24,1,5.8537,8,3,F,20,PGG_HM2
25,1,5.8537,8,3,M,29,PGG_HM2
26,0,5.8537,0,3,F,21,PGG_HM2
27,1,5.8537,4,3,F,21,PGG_HM2
28,1,5.8537,6,3,M,50,PGG_HM2
29,0,5.8537,0,3,F,19,PGG_HM2
30,1,5.8537,6,3,F,24,PGG_HM2
31,1,5.8537,8,3,F,20,PGG_HM2
32,1,5.8537,10,3,M,28,PGG_HM2
33,0,5.8537,0,3,F,37,PGG_HM2
34,1,5.8537,0,3,F,30,PGG_HM2
35,1,5.8537,6,3,F,53,PGG_HM2
36,1,5.8537,6,3,F,24,PGG_HM2
37,1,5.8537,10,3,F,31,PGG_HM2
38,1,5.8537,10,3,F,24,PGG_HM2
39,1,5.8537,10,3,F,30,PGG_HM2
40,0,5.8537,0,3,M,26,PGG_HM2
41,1,5.8537,6,3,F,44,PGG_HM2
42,0,5.8537,0,3,F,23,PGG_HM2
43,1,5.8537,6,3,M,34,PGG_HM2
44,0,5.8537,0,3,F,42,PGG_HM2
45,1,5.8537,6,3,M,21,PGG_HM2
46,1,5.8537,8,3,F,55,PGG_HM2
47,1,5.8537,2,3,F,32,PGG_HM2
48,1,5.8537,0,3,F,20,PGG_HM2
49,1,5.8537,10,3,M,19,PGG_HM2
50,1,5.8537,8,3,F,32,PGG_HM2
51,1,5.8537,8,3,F,47,PGG_HM2
52,1,5.8537,8,3,F,34,PGG_HM2
53,0,5.8537,0,3,M,33,PGG_HM2
54,1,5.8537,10,3,F,38,PGG_HM2
55,1,5.8537,10,3,F,21,PGG_HM2
56,1,5.8537,10,3,F,48,PGG_HM2
57,1,5.8537,10,3,F,23,PGG_HM2
58,1,5.8537,6,3,F,38,PGG_HM2
59,0,5.8537,0,3,F,32,PGG_HM2
60,1,5.8537,6,3,F,45,PGG_HM2
61,1,5.8537,6,3,F,64,PGG_HM2
62,1,5.8537,8,3,M,20,PGG_HM2
63,1,5.8537,8,3,F,25,PGG_HM2
64,1,5.8537,6,3,F,37,PGG_HM2
65,1,5.8537,6,3,F,39,PGG_HM2
66,1,5.8537,6,3,F,47,PGG_HM2
67,1,5.8537,4,3,M,22,PGG_HM2
68,0,5.8537,0,3,F,18,PGG_HM2
69,1,5.8537,0,3,F,18,PGG_HM2
70,1,5.8537,10,3,F,22,PGG_HM2
71,1,5.8537,6,3,M,18,PGG_HM2
72,0,5.8537,0,3,M,35,PGG_HM2
73,1,5.8537,4,3,F,21,PGG_HM2
74,0,5.8537,0,3,M,20,PGG_HM2
75,0,5.8537,0,3,M,18,PGG_HM2
76,1,5.8537,8,3,F,18,PGG_HM2
77,1,5.8537,8,3,F,19,PGG_HM2
78,0,5.8537,0,3,F,21,PGG_HM2
79,0,5.8537,0,3,F,29,PGG_HM2
80,0,5.8537,0,3,F,18,PGG_HM2
81,1,5.8537,10,3,F,20,PGG_HM2
82,1,5.8537,10,3,F,40,PGG_HM2
83,1,5.8537,4,3,M,19,PGG_HM2
84,1,5.8537,2,3,F,21,PGG_HM2
85,1,5.8537,8,3,F,26,PGG_HM2
86,1,5.8537,4,3,F,21,PGG_HM2
87,1,5.8537,2,3,F,25,PGG_HM2
88,1,5.8537,6,3,F,19,PGG_HM2
89,1,5.8537,0,3,M,18,PGG_HM2
90,1,5.8537,0,3,M,23,PGG_HM2
91,1,5.8537,4,3,M,21,PGG_HM2
92,1,5.8537,0,3,M,25,PGG_HM2
93,1,5.8537,8,3,M,55,PGG_HM2
94,1,5.8537,4,3,F,59,PGG_HM2
95,1,5.8537,2,3,F,23,PGG_HM2
96,1,5.8537,6,3,F,27,PGG_HM2
97,1,5.8537,8,3,M,24,PGG_HM2
98,1,5.8537,10,3,M,19,PGG_HM2
99,1,5.8537,10,3,F,64,PGG_HM2
100,1,5.8537,4,3,F,37,PGG_HM2
101,1,5.8537,6,3,F,43,PGG_HM2
,,,,,,,
1,1,5.4634,6,4,F,32,PGG_HM2
2,1,5.4634,2,4,F,22,PGG_HM2
3,1,5.4634,2,4,M,42,PGG_HM2
4,1,5.4634,0,4,M,21,PGG_HM2
5,0,5.4634,0,4,M,19,PGG_HM2
6,1,5.4634,0,4,M,23,PGG_HM2
7,0,5.4634,0,4,M,18,PGG_HM2
8,1,5.4634,6,4,F,47,PGG_HM2
9,0,5.4634,0,4,M,38,PGG_HM2
10,1,5.4634,10,4,M,25,PGG_HM2
11,0,5.4634,0,4,F,48,PGG_HM2
12,1,5.4634,6,4,F,21,PGG_HM2
13,1,5.4634,8,4,M,21,PGG_HM2
14,1,5.4634,0,4,F,23,PGG_HM2
15,1,5.4634,8,4,F,31,PGG_HM2
16,1,5.4634,10,4,M,18,PGG_HM2
17,1,5.4634,6,4,M,22,PGG_HM2
18,1,5.4634,4,4,M,19,PGG_HM2
19,1,5.4634,6,4,F,55,PGG_HM2
20,1,5.4634,0,4,F,32,PGG_HM2
21,1,5.4634,0,4,M,22,PGG_HM2
22,1,5.4634,0,4,F,18,PGG_HM2
23,1,5.4634,8,4,M,19,PGG_HM2
24,1,5.4634,10,4,F,20,PGG_HM2
25,1,5.4634,8,4,M,29,PGG_HM2
26,0,5.4634,0,4,F,21,PGG_HM2
27,1,5.4634,6,4,F,21,PGG_HM2
28,1,5.4634,0,4,M,50,PGG_HM2
29,0,5.4634,0,4,F,19,PGG_HM2
30,1,5.4634,8,4,F,24,PGG_HM2
31,1,5.4634,0,4,F,20,PGG_HM2
32,1,5.4634,8,4,M,28,PGG_HM2
33,0,5.4634,0,4,F,37,PGG_HM2
34,1,5.4634,0,4,F,30,PGG_HM2
35,1,5.4634,4,4,F,53,PGG_HM2
36,1,5.4634,6,4,F,24,PGG_HM2
37,1,5.4634,10,4,F,31,PGG_HM2
38,1,5.4634,10,4,F,24,PGG_HM2
39,1,5.4634,10,4,F,30,PGG_HM2
40,0,5.4634,0,4,M,26,PGG_HM2
41,1,5.4634,6,4,F,44,PGG_HM2
42,0,5.4634,0,4,F,23,PGG_HM2
43,1,5.4634,8,4,M,34,PGG_HM2
44,0,5.4634,0,4,F,42,PGG_HM2
45,1,5.4634,6,4,M,21,PGG_HM2
46,1,5.4634,10,4,F,55,PGG_HM2
47,1,5.4634,0,4,F,32,PGG_HM2
48,1,5.4634,0,4,F,20,PGG_HM2
49,1,5.4634,8,4,M,19,PGG_HM2
50,1,5.4634,10,4,F,32,PGG_HM2
51,1,5.4634,8,4,F,47,PGG_HM2
52,1,5.4634,8,4,F,34,PGG_HM2
53,0,5.4634,0,4,M,33,PGG_HM2
54,1,5.4634,10,4,F,38,PGG_HM2
55,1,5.4634,10,4,F,21,PGG_HM2
56,1,5.4634,10,4,F,48,PGG_HM2
57,1,5.4634,10,4,F,23,PGG_HM2
58,1,5.4634,4,4,F,38,PGG_HM2
59,0,5.4634,0,4,F,32,PGG_HM2
60,1,5.4634,8,4,F,45,PGG_HM2
61,1,5.4634,0,4,F,64,PGG_HM2
62,1,5.4634,10,4,M,20,PGG_HM2
63,1,5.4634,6,4,F,25,PGG_HM2
64,1,5.4634,8,4,F,37,PGG_HM2
65,1,5.4634,6,4,F,39,PGG_HM2
66,1,5.4634,10,4,F,47,PGG_HM2
67,1,5.4634,4,4,M,22,PGG_HM2
68,0,5.4634,0,4,F,18,PGG_HM2
69,1,5.4634,0,4,F,18,PGG_HM2
70,1,5.4634,0,4,F,22,PGG_HM2
71,1,5.4634,4,4,M,18,PGG_HM2
72,0,5.4634,0,4,M,35,PGG_HM2
73,1,5.4634,6,4,F,21,PGG_HM2
74,0,5.4634,0,4,M,20,PGG_HM2
75,0,5.4634,0,4,M,18,PGG_HM2
76,1,5.4634,2,4,F,18,PGG_HM2
77,1,5.4634,10,4,F,19,PGG_HM2
78,0,5.4634,0,4,F,21,PGG_HM2
79,0,5.4634,0,4,F,29,PGG_HM2
80,0,5.4634,0,4,F,18,PGG_HM2
81,1,5.4634,10,4,F,20,PGG_HM2
82,1,5.4634,10,4,F,40,PGG_HM2
83,1,5.4634,4,4,M,19,PGG_HM2
84,1,5.4634,2,4,F,21,PGG_HM2
85,1,5.4634,8,4,F,26,PGG_HM2
86,1,5.4634,4,4,F,21,PGG_HM2
87,1,5.4634,6,4,F,25,PGG_HM2
88,1,5.4634,6,4,F,19,PGG_HM2
89,1,5.4634,0,4,M,18,PGG_HM2
90,1,5.4634,0,4,M,23,PGG_HM2
91,1,5.4634,6,4,M,21,PGG_HM2
92,1,5.4634,2,4,M,25,PGG_HM2
93,1,5.4634,8,4,M,55,PGG_HM2
94,1,5.4634,4,4,F,59,PGG_HM2
95,1,5.4634,2,4,F,23,PGG_HM2
96,1,5.4634,8,4,F,27,PGG_HM2
97,1,5.4634,10,4,M,24,PGG_HM2
98,1,5.4634,10,4,M,19,PGG_HM2
99,1,5.4634,2,4,F,64,PGG_HM2
100,1,5.4634,2,4,F,37,PGG_HM2
101,1,5.4634,0,4,F,43,PGG_HM2
,,,,,,,
1,1,5.2927,8,5,F,32,PGG_HM2
2,1,5.2927,0,5,F,22,PGG_HM2
3,1,5.2927,1,5,M,42,PGG_HM2
4,1,5.2927,0,5,M,21,PGG_HM2
5,0,5.2927,0,5,M,19,PGG_HM2
6,1,5.2927,0,5,M,23,PGG_HM2
7,0,5.2927,0,5,M,18,PGG_HM2
8,1,5.2927,0,5,F,47,PGG_HM2
9,0,5.2927,0,5,M,38,PGG_HM2
10,1,5.2927,10,5,M,25,PGG_HM2
11,0,5.2927,0,5,F,48,PGG_HM2
12,1,5.2927,10,5,F,21,PGG_HM2
13,1,5.2927,10,5,M,21,PGG_HM2
14,1,5.2927,0,5,F,23,PGG_HM2
15,1,5.2927,8,5,F,31,PGG_HM2
16,1,5.2927,4,5,M,18,PGG_HM2
17,1,5.2927,6,5,M,22,PGG_HM2
18,1,5.2927,8,5,M,19,PGG_HM2
19,1,5.2927,6,5,F,55,PGG_HM2
20,1,5.2927,6,5,F,32,PGG_HM2
21,1,5.2927,2,5,M,22,PGG_HM2
22,1,5.2927,0,5,F,18,PGG_HM2
23,1,5.2927,6,5,M,19,PGG_HM2
24,1,5.2927,8,5,F,20,PGG_HM2
25,1,5.2927,7,5,M,29,PGG_HM2
26,0,5.2927,0,5,F,21,PGG_HM2
27,1,5.2927,0,5,F,21,PGG_HM2
28,1,5.2927,6,5,M,50,PGG_HM2
29,0,5.2927,0,5,F,19,PGG_HM2
30,1,5.2927,10,5,F,24,PGG_HM2
31,1,5.2927,6,5,F,20,PGG_HM2
32,1,5.2927,6,5,M,28,PGG_HM2
33,0,5.2927,0,5,F,37,PGG_HM2
34,1,5.2927,0,5,F,30,PGG_HM2
35,1,5.2927,8,5,F,53,PGG_HM2
36,1,5.2927,4,5,F,24,PGG_HM2
37,1,5.2927,10,5,F,31,PGG_HM2
38,1,5.2927,10,5,F,24,PGG_HM2
39,1,5.2927,8,5,F,30,PGG_HM2
40,0,5.2927,0,5,M,26,PGG_HM2
41,1,5.2927,10,5,F,44,PGG_HM2
42,0,5.2927,0,5,F,23,PGG_HM2
43,1,5.2927,2,5,M,34,PGG_HM2
44,0,5.2927,0,5,F,42,PGG_HM2
45,1,5.2927,6,5,M,21,PGG_HM2
46,1,5.2927,10,5,F,55,PGG_HM2
47,1,5.2927,0,5,F,32,PGG_HM2
48,1,5.2927,0,5,F,20,PGG_HM2
49,1,5.2927,0,5,M,19,PGG_HM2
50,1,5.2927,10,5,F,32,PGG_HM2
51,1,5.2927,6,5,F,47,PGG_HM2
52,1,5.2927,6,5,F,34,PGG_HM2
53,0,5.2927,0,5,M,33,PGG_HM2
54,1,5.2927,10,5,F,38,PGG_HM2
55,1,5.2927,6,5,F,21,PGG_HM2
56,1,5.2927,8,5,F,48,PGG_HM2
57,1,5.2927,10,5,F,23,PGG_HM2
58,1,5.2927,2,5,F,38,PGG_HM2
59,0,5.2927,0,5,F,32,PGG_HM2
60,1,5.2927,2,5,F,45,PGG_HM2
61,1,5.2927,4,5,F,64,PGG_HM2
62,1,5.2927,6,5,M,20,PGG_HM2
63,1,5.2927,8,5,F,25,PGG_HM2
64,1,5.2927,10,5,F,37,PGG_HM2
65,1,5.2927,8,5,F,39,PGG_HM2
66,1,5.2927,6,5,F,47,PGG_HM2
67,1,5.2927,10,5,M,22,PGG_HM2
68,0,5.2927,0,5,F,18,PGG_HM2
69,1,5.2927,2,5,F,18,PGG_HM2
70,1,5.2927,6,5,F,22,PGG_HM2
71,1,5.2927,2,5,M,18,PGG_HM2
72,0,5.2927,0,5,M,35,PGG_HM2
73,1,5.2927,10,5,F,21,PGG_HM2
74,0,5.2927,0,5,M,20,PGG_HM2
75,0,5.2927,0,5,M,18,PGG_HM2
76,1,5.2927,2,5,F,18,PGG_HM2
77,1,5.2927,6,5,F,19,PGG_HM2
78,0,5.2927,0,5,F,21,PGG_HM2
79,0,5.2927,0,5,F,29,PGG_HM2
80,0,5.2927,0,5,F,18,PGG_HM2
81,1,5.2927,8,5,F,20,PGG_HM2
82,1,5.2927,10,5,F,40,PGG_HM2
83,1,5.2927,4,5,M,19,PGG_HM2
84,1,5.2927,2,5,F,21,PGG_HM2
85,1,5.2927,10,5,F,26,PGG_HM2
86,1,5.2927,8,5,F,21,PGG_HM2
87,1,5.2927,8,5,F,25,PGG_HM2
88,1,5.2927,8,5,F,19,PGG_HM2
89,1,5.2927,0,5,M,18,PGG_HM2
90,1,5.2927,0,5,M,23,PGG_HM2
91,1,5.2927,4,5,M,21,PGG_HM2
92,1,5.2927,10,5,M,25,PGG_HM2
93,1,5.2927,0,5,M,55,PGG_HM2
94,1,5.2927,4,5,F,59,PGG_HM2
95,1,5.2927,2,5,F,23,PGG_HM2
96,1,5.2927,6,5,F,27,PGG_HM2
97,1,5.2927,0,5,M,24,PGG_HM2
98,1,5.2927,10,5,M,19,PGG_HM2
99,1,5.2927,0,5,F,64,PGG_HM2
100,1,5.2927,4,5,F,37,PGG_HM2
101,1,5.2927,0,5,F,43,PGG_HM2
,,,,,,,
1,1,5.5,10,6,F,32,PGG_HM2
2,1,5.5,2,6,F,22,PGG_HM2
3,1,5.5,0,6,M,42,PGG_HM2
4,1,5.5,0,6,M,21,PGG_HM2
5,0,5.5,0,6,M,19,PGG_HM2
6,1,5.5,0,6,M,23,PGG_HM2
7,0,5.5,0,6,M,18,PGG_HM2
8,1,5.5,0,6,F,47,PGG_HM2
9,0,5.5,0,6,M,38,PGG_HM2
10,1,5.5,6,6,M,25,PGG_HM2
11,0,5.5,0,6,F,48,PGG_HM2
12,1,5.5,6,6,F,21,PGG_HM2
13,1,5.5,10,6,M,21,PGG_HM2
14,1,5.5,0,6,F,23,PGG_HM2
15,1,5.5,8,6,F,31,PGG_HM2
16,1,5.5,2,6,M,18,PGG_HM2
17,1,5.5,4,6,M,22,PGG_HM2
18,1,5.5,6,6,M,19,PGG_HM2
19,1,5.5,6,6,F,55,PGG_HM2
20,1,5.5,6,6,F,32,PGG_HM2
21,1,5.5,4,6,M,22,PGG_HM2
22,1,5.5,0,6,F,18,PGG_HM2
23,1,5.5,6,6,M,19,PGG_HM2
24,1,5.5,6,6,F,20,PGG_HM2
25,1,5.5,10,6,M,29,PGG_HM2
26,0,5.5,0,6,F,21,PGG_HM2
27,1,5.5,4,6,F,21,PGG_HM2
28,1,5.5,6,6,M,50,PGG_HM2
29,0,5.5,0,6,F,19,PGG_HM2
